,date,country,confirmed,deaths,new_case
11357,3/29/20,Romania,1815,43,1181.0
11358,3/29/20,Russia,1534,8,-281.0
11359,3/29/20,Rwanda,70,0,-1464.0
11360,3/29/20,Saint Kitts and Nevis,2,0,-68.0
11361,3/29/20,Saint Lucia,9,0,7.0
11362,3/29/20,Saint Vincent and the Grenadines,1,0,-8.0
11363,3/29/20,San Marino,224,22,223.0
11364,3/29/20,Sao Tome and Principe,0,0,-224.0
11365,3/29/20,Saudi Arabia,1299,8,1299.0
11366,3/29/20,Senegal,142,0,-1157.0
11367,3/29/20,Serbia,741,13,599.0
11368,3/29/20,Seychelles,8,0,-733.0
11369,3/29/20,Sierra Leone,0,0,-8.0
11370,3/29/20,Singapore,844,3,844.0
11371,3/29/20,Slovakia,314,0,-530.0
11372,3/29/20,Slovenia,730,11,416.0
11373,3/29/20,Somalia,3,0,-727.0
11374,3/29/20,South Africa,1280,2,1277.0
11375,3/29/20,South Korea,9583,152,8303.0
11376,3/29/20,South Sudan,0,0,-9583.0
11377,3/29/20,Spain,80110,6803,80110.0
11378,3/29/20,Sri Lanka,117,1,-79993.0
11379,3/29/20,Sudan,6,1,-111.0
11380,3/29/20,Suriname,8,0,2.0
11381,3/29/20,Sweden,3700,110,3692.0
11382,3/29/20,Switzerland,14829,300,11129.0
11383,3/29/20,Syria,9,1,-14820.0
11384,3/29/20,Taiwan*,298,2,289.0
11385,3/29/20,Tajikistan,0,0,-298.0
11386,3/29/20,Tanzania,14,0,14.0
11387,3/29/20,Thailand,1388,7,1374.0
11388,3/29/20,Timor-Leste,1,0,-1387.0
11389,3/29/20,Togo,25,1,24.0
11390,3/29/20,Trinidad and Tobago,78,3,53.0
11391,3/29/20,Tunisia,312,8,234.0
11392,3/29/20,Turkey,9217,131,8905.0
11393,3/29/20,US,140909,3420,131692.0
11394,3/29/20,Uganda,33,0,-140876.0
11395,3/29/20,Ukraine,475,10,442.0
11396,3/29/20,United Arab Emirates,570,3,95.0
11397,3/29/20,United Kingdom,19780,1672,19210.0
11398,3/29/20,Uruguay,304,1,-19476.0
11399,3/29/20,Uzbekistan,144,2,-160.0
11400,3/29/20,Venezuela,119,2,-25.0
11401,3/29/20,Vietnam,188,0,69.0
11402,3/29/20,West Bank and Gaza,109,1,-79.0
11403,3/29/20,Western Sahara,0,0,-109.0
11404,3/29/20,Yemen,0,0,0.0
11405,3/29/20,Zambia,29,0,29.0
11406,3/29/20,Zimbabwe,7,1,-22.0
11407,3/3/20,Afghanistan,1,0,-6.0
11408,3/3/20,Albania,0,0,-1.0
11409,3/3/20,Algeria,5,0,5.0
11410,3/3/20,Andorra,1,0,-4.0
11411,3/3/20,Angola,0,0,-1.0
11412,3/3/20,Antigua and Barbuda,0,0,0.0
11413,3/3/20,Argentina,1,0,1.0
11414,3/3/20,Armenia,1,0,0.0
11415,3/3/20,Australia,39,1,38.0
11416,3/3/20,Austria,21,0,-18.0
11417,3/3/20,Azerbaijan,3,0,-18.0
11418,3/3/20,Bahamas,0,0,-3.0
11419,3/3/20,Bahrain,49,0,49.0
11420,3/3/20,Bangladesh,0,0,-49.0
11421,3/3/20,Barbados,0,0,0.0
11422,3/3/20,Belarus,1,0,1.0
11423,3/3/20,Belgium,13,0,12.0
11424,3/3/20,Belize,0,0,-13.0
11425,3/3/20,Benin,0,0,0.0
11426,3/3/20,Bhutan,0,0,0.0
11427,3/3/20,Bolivia,0,0,0.0
11428,3/3/20,Bosnia and Herzegovina,0,0,0.0
11429,3/3/20,Botswana,0,0,0.0
11430,3/3/20,Brazil,2,0,2.0
11431,3/3/20,Brunei,0,0,-2.0
11432,3/3/20,Bulgaria,0,0,0.0
11433,3/3/20,Burkina Faso,0,0,0.0
11434,3/3/20,Burma,0,0,0.0
11435,3/3/20,Burundi,0,0,0.0
11436,3/3/20,Cabo Verde,0,0,0.0
11437,3/3/20,Cambodia,1,0,1.0
11438,3/3/20,Cameroon,0,0,-1.0
11439,3/3/20,Canada,30,0,30.0
11440,3/3/20,Central African Republic,0,0,-30.0
11441,3/3/20,Chad,0,0,0.0
11442,3/3/20,Chile,1,0,1.0
11443,3/3/20,China,80261,2947,80260.0
11444,3/3/20,Colombia,0,0,-80261.0
11445,3/3/20,Comoros,0,0,0.0
11446,3/3/20,Congo (Brazzaville),0,0,0.0
11447,3/3/20,Congo (Kinshasa),0,0,0.0
11448,3/3/20,Costa Rica,0,0,0.0
11449,3/3/20,Cote d'Ivoire,0,0,0.0
11450,3/3/20,Croatia,9,0,9.0
11451,3/3/20,Cuba,0,0,-9.0
11452,3/3/20,Cyprus,0,0,0.0
11453,3/3/20,Czechia,5,0,5.0
11454,3/3/20,Denmark,6,0,1.0
11455,3/3/20,Diamond Princess,706,6,700.0
11456,3/3/20,Djibouti,0,0,-706.0
11457,3/3/20,Dominica,0,0,0.0
11458,3/3/20,Dominican Republic,1,0,1.0
11459,3/3/20,Ecuador,7,0,6.0
11460,3/3/20,Egypt,2,0,-5.0
11461,3/3/20,El Salvador,0,0,-2.0
11462,3/3/20,Equatorial Guinea,0,0,0.0
11463,3/3/20,Eritrea,0,0,0.0
11464,3/3/20,Estonia,2,0,2.0
11465,3/3/20,Eswatini,0,0,-2.0
11466,3/3/20,Ethiopia,0,0,0.0
11467,3/3/20,Fiji,0,0,0.0
11468,3/3/20,Finland,6,0,6.0
11469,3/3/20,France,204,4,198.0
11470,3/3/20,Gabon,0,0,-204.0
11471,3/3/20,Gambia,0,0,0.0
11472,3/3/20,Georgia,3,0,3.0
11473,3/3/20,Germany,196,0,193.0
11474,3/3/20,Ghana,0,0,-196.0
11475,3/3/20,Greece,7,0,7.0
11476,3/3/20,Grenada,0,0,-7.0
11477,3/3/20,Guatemala,0,0,0.0
11478,3/3/20,Guinea,0,0,0.0
11479,3/3/20,Guinea-Bissau,0,0,0.0
11480,3/3/20,Guyana,0,0,0.0
11481,3/3/20,Haiti,0,0,0.0
11482,3/3/20,Holy See,0,0,0.0
11483,3/3/20,Honduras,0,0,0.0
11484,3/3/20,Hungary,0,0,0.0
11485,3/3/20,Iceland,11,0,11.0
11486,3/3/20,India,5,0,-6.0
11487,3/3/20,Indonesia,2,0,-3.0
11488,3/3/20,Iran,2336,77,2334.0
11489,3/3/20,Iraq,32,0,-2304.0
11490,3/3/20,Ireland,2,0,-30.0
11491,3/3/20,Israel,12,0,10.0
11492,3/3/20,Italy,2502,79,2490.0
11493,3/3/20,Jamaica,0,0,-2502.0
11494,3/3/20,Japan,293,6,293.0
11495,3/3/20,Jordan,1,0,-292.0
11496,3/3/20,Kazakhstan,0,0,-1.0
11497,3/3/20,Kenya,0,0,0.0
11498,3/3/20,Kosovo,0,0,0.0
11499,3/3/20,Kuwait,56,0,56.0
11500,3/3/20,Kyrgyzstan,0,0,-56.0
11501,3/3/20,Laos,0,0,0.0
11502,3/3/20,Latvia,1,0,1.0
11503,3/3/20,Lebanon,13,0,12.0
11504,3/3/20,Liberia,0,0,-13.0
11505,3/3/20,Libya,0,0,0.0
11506,3/3/20,Liechtenstein,0,0,0.0
11507,3/3/20,Lithuania,1,0,1.0
11508,3/3/20,Luxembourg,1,0,0.0
11509,3/3/20,MS Zaandam,0,0,-1.0
11510,3/3/20,Madagascar,0,0,0.0
11511,3/3/20,Malawi,0,0,0.0
11512,3/3/20,Malaysia,36,0,36.0
11513,3/3/20,Maldives,0,0,-36.0
11514,3/3/20,Mali,0,0,0.0
11515,3/3/20,Malta,0,0,0.0
11516,3/3/20,Mauritania,0,0,0.0
11517,3/3/20,Mauritius,0,0,0.0
11518,3/3/20,Mexico,5,0,5.0
11519,3/3/20,Moldova,0,0,-5.0
11520,3/3/20,Monaco,1,0,1.0
11521,3/3/20,Mongolia,0,0,-1.0
11522,3/3/20,Montenegro,0,0,0.0
11523,3/3/20,Morocco,1,0,1.0
11524,3/3/20,Mozambique,0,0,-1.0
11525,3/3/20,Namibia,0,0,0.0
11526,3/3/20,Nepal,1,0,1.0
11527,3/3/20,Netherlands,24,0,23.0
11528,3/3/20,New Zealand,1,0,-23.0
11529,3/3/20,Nicaragua,0,0,-1.0
11530,3/3/20,Niger,0,0,0.0
11531,3/3/20,Nigeria,1,0,1.0
11532,3/3/20,North Macedonia,1,0,0.0
11533,3/3/20,Norway,32,0,31.0
11534,3/3/20,Oman,12,0,-20.0
11535,3/3/20,Pakistan,5,0,-7.0
11536,3/3/20,Panama,0,0,-5.0
11537,3/3/20,Papua New Guinea,0,0,0.0
11538,3/3/20,Paraguay,0,0,0.0
11539,3/3/20,Peru,0,0,0.0
11540,3/3/20,Philippines,3,1,3.0
11541,3/3/20,Poland,0,0,-3.0
11542,3/3/20,Portugal,2,0,2.0
11543,3/3/20,Qatar,7,0,5.0
11544,3/3/20,Romania,3,0,-4.0
11545,3/3/20,Russia,3,0,0.0
11546,3/3/20,Rwanda,0,0,-3.0
11547,3/3/20,Saint Kitts and Nevis,0,0,0.0
11548,3/3/20,Saint Lucia,0,0,0.0
11549,3/3/20,Saint Vincent and the Grenadines,0,0,0.0
11550,3/3/20,San Marino,10,1,10.0
11551,3/3/20,Sao Tome and Principe,0,0,-10.0
11552,3/3/20,Saudi Arabia,1,0,1.0
11553,3/3/20,Senegal,2,0,1.0
11554,3/3/20,Serbia,0,0,-2.0
11555,3/3/20,Seychelles,0,0,0.0
11556,3/3/20,Sierra Leone,0,0,0.0
11557,3/3/20,Singapore,110,0,110.0
11558,3/3/20,Slovakia,0,0,-110.0
11559,3/3/20,Slovenia,0,0,0.0
11560,3/3/20,Somalia,0,0,0.0
11561,3/3/20,South Africa,0,0,0.0
11562,3/3/20,South Korea,5186,28,5186.0
11563,3/3/20,South Sudan,0,0,-5186.0
11564,3/3/20,Spain,165,1,165.0
11565,3/3/20,Sri Lanka,1,0,-164.0
11566,3/3/20,Sudan,0,0,-1.0
11567,3/3/20,Suriname,0,0,0.0
11568,3/3/20,Sweden,21,0,21.0
11569,3/3/20,Switzerland,56,0,35.0
11570,3/3/20,Syria,0,0,-56.0
11571,3/3/20,Taiwan*,42,1,42.0
11572,3/3/20,Tajikistan,0,0,-42.0
11573,3/3/20,Tanzania,0,0,0.0
11574,3/3/20,Thailand,43,1,43.0
11575,3/3/20,Timor-Leste,0,0,-43.0
11576,3/3/20,Togo,0,0,0.0
11577,3/3/20,Trinidad and Tobago,0,0,0.0
11578,3/3/20,Tunisia,0,0,0.0
11579,3/3/20,Turkey,0,0,0.0
11580,3/3/20,US,118,7,118.0
11581,3/3/20,Uganda,0,0,-118.0
11582,3/3/20,Ukraine,1,0,1.0
11583,3/3/20,United Arab Emirates,27,0,26.0
11584,3/3/20,United Kingdom,51,0,24.0
11585,3/3/20,Uruguay,0,0,-51.0
11586,3/3/20,Uzbekistan,0,0,0.0
11587,3/3/20,Venezuela,0,0,0.0
11588,3/3/20,Vietnam,16,0,16.0
11589,3/3/20,West Bank and Gaza,0,0,-16.0
11590,3/3/20,Western Sahara,0,0,0.0
11591,3/3/20,Yemen,0,0,0.0
11592,3/3/20,Zambia,0,0,0.0
11593,3/3/20,Zimbabwe,0,0,0.0
11594,3/30/20,Afghanistan,170,4,170.0
11595,3/30/20,Albania,223,11,53.0
11596,3/30/20,Algeria,584,35,361.0
11597,3/30/20,Andorra,370,8,-214.0
11598,3/30/20,Angola,7,2,-363.0
11599,3/30/20,Antigua and Barbuda,7,0,0.0
11600,3/30/20,Argentina,820,23,813.0
11601,3/30/20,Armenia,482,3,-338.0
11602,3/30/20,Australia,4361,17,3879.0
11603,3/30/20,Austria,9618,108,5257.0
11604,3/30/20,Azerbaijan,273,4,-9345.0
11605,3/30/20,Bahamas,14,0,-259.0
11606,3/30/20,Bahrain,515,4,501.0
11607,3/30/20,Bangladesh,49,5,-466.0
11608,3/30/20,Barbados,33,0,-16.0
11609,3/30/20,Belarus,152,0,119.0
11610,3/30/20,Belgium,11899,513,11747.0
11611,3/30/20,Belize,3,0,-11896.0
11612,3/30/20,Benin,6,0,3.0
11613,3/30/20,Bhutan,4,0,-2.0
11614,3/30/20,Bolivia,97,4,93.0
11615,3/30/20,Bosnia and Herzegovina,368,10,271.0
11616,3/30/20,Botswana,3,0,-365.0
11617,3/30/20,Brazil,4579,159,4576.0
11618,3/30/20,Brunei,127,1,-4452.0
11619,3/30/20,Bulgaria,359,8,232.0
11620,3/30/20,Burkina Faso,246,12,-113.0
11621,3/30/20,Burma,14,0,-232.0
11622,3/30/20,Burundi,0,0,-14.0
11623,3/30/20,Cabo Verde,6,1,6.0
11624,3/30/20,Cambodia,107,0,101.0
11625,3/30/20,Cameroon,139,6,32.0
11626,3/30/20,Canada,7398,80,7259.0
11627,3/30/20,Central African Republic,3,0,-7395.0
11628,3/30/20,Chad,5,0,2.0
11629,3/30/20,Chile,2449,8,2444.0
11630,3/30/20,China,82198,3308,79749.0
11631,3/30/20,Colombia,798,12,-81400.0
11632,3/30/20,Comoros,0,0,-798.0
11633,3/30/20,Congo (Brazzaville),19,0,19.0
11634,3/30/20,Congo (Kinshasa),81,8,62.0
11635,3/30/20,Costa Rica,330,2,249.0
11636,3/30/20,Cote d'Ivoire,168,1,-162.0
11637,3/30/20,Croatia,790,6,622.0
11638,3/30/20,Cuba,170,4,-620.0
11639,3/30/20,Cyprus,230,7,60.0
11640,3/30/20,Czechia,3001,23,2771.0
11641,3/30/20,Denmark,2755,77,-246.0
11642,3/30/20,Diamond Princess,712,10,-2043.0
11643,3/30/20,Djibouti,18,0,-694.0
11644,3/30/20,Dominica,11,0,-7.0
11645,3/30/20,Dominican Republic,901,42,890.0
11646,3/30/20,Ecuador,1962,60,1061.0
11647,3/30/20,Egypt,656,41,-1306.0
11648,3/30/20,El Salvador,30,0,-626.0
11649,3/30/20,Equatorial Guinea,12,0,-18.0
11650,3/30/20,Eritrea,12,0,0.0
11651,3/30/20,Estonia,715,3,703.0
11652,3/30/20,Eswatini,9,0,-706.0
11653,3/30/20,Ethiopia,23,0,14.0
11654,3/30/20,Fiji,5,0,-18.0
11655,3/30/20,Finland,1352,13,1347.0
11656,3/30/20,France,45170,3030,43818.0
11657,3/30/20,Gabon,7,1,-45163.0
11658,3/30/20,Gambia,4,1,-3.0
11659,3/30/20,Georgia,103,0,99.0
11660,3/30/20,Germany,66885,645,66782.0
11661,3/30/20,Ghana,152,5,-66733.0
11662,3/30/20,Greece,1212,43,1060.0
11663,3/30/20,Grenada,9,0,-1203.0
11664,3/30/20,Guatemala,36,1,27.0
11665,3/30/20,Guinea,22,0,-14.0
11666,3/30/20,Guinea-Bissau,8,0,-14.0
11667,3/30/20,Guyana,8,1,0.0
11668,3/30/20,Haiti,15,0,7.0
11669,3/30/20,Holy See,6,0,-9.0
11670,3/30/20,Honduras,139,7,133.0
11671,3/30/20,Hungary,447,15,308.0
11672,3/30/20,Iceland,1086,2,639.0
11673,3/30/20,India,1251,32,165.0
11674,3/30/20,Indonesia,1414,122,163.0
11675,3/30/20,Iran,41495,2757,40081.0
11676,3/30/20,Iraq,630,46,-40865.0
11677,3/30/20,Ireland,2910,54,2280.0
11678,3/30/20,Israel,4695,16,1785.0
11679,3/30/20,Italy,101739,11591,97044.0
11680,3/30/20,Jamaica,36,1,-101703.0
11681,3/30/20,Japan,1866,54,1830.0
11682,3/30/20,Jordan,268,5,-1598.0
11683,3/30/20,Kazakhstan,302,1,34.0
11684,3/30/20,Kenya,50,1,-252.0
11685,3/30/20,Kosovo,94,1,44.0
11686,3/30/20,Kuwait,266,0,172.0
11687,3/30/20,Kyrgyzstan,94,0,-172.0
11688,3/30/20,Laos,8,0,-86.0
11689,3/30/20,Latvia,376,0,368.0
11690,3/30/20,Lebanon,446,11,70.0
11691,3/30/20,Liberia,3,0,-443.0
11692,3/30/20,Libya,8,0,5.0
11693,3/30/20,Liechtenstein,62,0,54.0
11694,3/30/20,Lithuania,491,7,429.0
11695,3/30/20,Luxembourg,1988,22,1497.0
11696,3/30/20,MS Zaandam,2,0,-1986.0
11697,3/30/20,Madagascar,43,0,41.0
11698,3/30/20,Malawi,0,0,-43.0
11699,3/30/20,Malaysia,2626,37,2626.0
11700,3/30/20,Maldives,17,0,-2609.0
11701,3/30/20,Mali,25,2,8.0
11702,3/30/20,Malta,156,0,131.0
11703,3/30/20,Mauritania,5,1,-151.0
11704,3/30/20,Mauritius,128,3,123.0
11705,3/30/20,Mexico,1094,28,966.0
11706,3/30/20,Moldova,298,2,-796.0
11707,3/30/20,Monaco,49,1,-249.0
11708,3/30/20,Mongolia,12,0,-37.0
11709,3/30/20,Montenegro,91,1,79.0
11710,3/30/20,Morocco,556,33,465.0
11711,3/30/20,Mozambique,8,0,-548.0
11712,3/30/20,Namibia,11,0,3.0
11713,3/30/20,Nepal,5,0,-6.0
11714,3/30/20,Netherlands,11817,865,11812.0
11715,3/30/20,New Zealand,589,1,-11228.0
11716,3/30/20,Nicaragua,4,1,-585.0
11717,3/30/20,Niger,27,3,23.0
11718,3/30/20,Nigeria,131,2,104.0
11719,3/30/20,North Macedonia,285,7,154.0
11720,3/30/20,Norway,4445,32,4160.0
11721,3/30/20,Oman,179,0,-4266.0
11722,3/30/20,Pakistan,1717,21,1538.0
11723,3/30/20,Panama,989,24,-728.0
11724,3/30/20,Papua New Guinea,1,0,-988.0
11725,3/30/20,Paraguay,64,3,63.0
11726,3/30/20,Peru,950,24,886.0
11727,3/30/20,Philippines,1546,78,596.0
11728,3/30/20,Poland,2055,31,509.0
11729,3/30/20,Portugal,6408,140,4353.0
11730,3/30/20,Qatar,693,1,-5715.0
11731,3/30/20,Romania,2109,65,1416.0
11732,3/30/20,Russia,1836,9,-273.0
11733,3/30/20,Rwanda,70,0,-1766.0
11734,3/30/20,Saint Kitts and Nevis,7,0,-63.0
11735,3/30/20,Saint Lucia,9,0,2.0
11736,3/30/20,Saint Vincent and the Grenadines,1,0,-8.0
11737,3/30/20,San Marino,230,25,229.0
11738,3/30/20,Sao Tome and Principe,0,0,-230.0
11739,3/30/20,Saudi Arabia,1453,8,1453.0
11740,3/30/20,Senegal,162,0,-1291.0
11741,3/30/20,Serbia,785,16,623.0
11742,3/30/20,Seychelles,8,0,-777.0
11743,3/30/20,Sierra Leone,0,0,-8.0
11744,3/30/20,Singapore,879,3,879.0
11745,3/30/20,Slovakia,336,0,-543.0
11746,3/30/20,Slovenia,756,11,420.0
11747,3/30/20,Somalia,3,0,-753.0
11748,3/30/20,South Africa,1326,3,1323.0
11749,3/30/20,South Korea,9661,158,8335.0
11750,3/30/20,South Sudan,0,0,-9661.0
11751,3/30/20,Spain,87956,7716,87956.0
11752,3/30/20,Sri Lanka,122,2,-87834.0
11753,3/30/20,Sudan,6,2,-116.0
11754,3/30/20,Suriname,8,0,2.0
11755,3/30/20,Sweden,4028,146,4020.0
11756,3/30/20,Switzerland,15922,359,11894.0
11757,3/30/20,Syria,10,2,-15912.0
11758,3/30/20,Taiwan*,306,5,296.0
11759,3/30/20,Tajikistan,0,0,-306.0
11760,3/30/20,Tanzania,19,0,19.0
11761,3/30/20,Thailand,1524,9,1505.0
11762,3/30/20,Timor-Leste,1,0,-1523.0
11763,3/30/20,Togo,30,1,29.0
11764,3/30/20,Trinidad and Tobago,82,3,52.0
11765,3/30/20,Tunisia,312,8,230.0
11766,3/30/20,Turkey,10827,168,10515.0
11767,3/30/20,US,161831,4192,151004.0
11768,3/30/20,Uganda,33,0,-161798.0
11769,3/30/20,Ukraine,548,13,515.0
11770,3/30/20,United Arab Emirates,611,5,63.0
11771,3/30/20,United Kingdom,22453,2046,21842.0
11772,3/30/20,Uruguay,310,1,-22143.0
11773,3/30/20,Uzbekistan,149,2,-161.0
11774,3/30/20,Venezuela,135,3,-14.0
11775,3/30/20,Vietnam,203,0,68.0
11776,3/30/20,West Bank and Gaza,116,1,-87.0
11777,3/30/20,Western Sahara,0,0,-116.0
11778,3/30/20,Yemen,0,0,0.0
11779,3/30/20,Zambia,35,0,35.0
11780,3/30/20,Zimbabwe,7,1,-28.0
11781,3/31/20,Afghanistan,174,4,167.0
11782,3/31/20,Albania,243,15,69.0
11783,3/31/20,Algeria,716,44,473.0
11784,3/31/20,Andorra,376,12,-340.0
11785,3/31/20,Angola,7,2,-369.0
11786,3/31/20,Antigua and Barbuda,7,0,0.0
11787,3/31/20,Argentina,1054,27,1047.0
11788,3/31/20,Armenia,532,3,-522.0
11789,3/31/20,Australia,4559,18,4027.0
11790,3/31/20,Austria,10180,128,5621.0
11791,3/31/20,Azerbaijan,298,5,-9882.0
11792,3/31/20,Bahamas,14,0,-284.0
11793,3/31/20,Bahrain,567,4,553.0
11794,3/31/20,Bangladesh,51,5,-516.0
11795,3/31/20,Barbados,34,0,-17.0
11796,3/31/20,Belarus,152,1,118.0
11797,3/31/20,Belgium,12775,705,12623.0
11798,3/31/20,Belize,3,0,-12772.0
11799,3/31/20,Benin,9,0,6.0
11800,3/31/20,Bhutan,4,0,-5.0
11801,3/31/20,Bolivia,107,6,103.0
11802,3/31/20,Bosnia and Herzegovina,420,13,313.0
11803,3/31/20,Botswana,4,1,-416.0
11804,3/31/20,Brazil,5717,201,5713.0
11805,3/31/20,Brunei,129,1,-5588.0
11806,3/31/20,Bulgaria,399,8,270.0
11807,3/31/20,Burkina Faso,261,14,-138.0
11808,3/31/20,Burma,15,1,-246.0
11809,3/31/20,Burundi,2,0,-13.0
11810,3/31/20,Cabo Verde,6,1,4.0
11811,3/31/20,Cambodia,109,0,103.0
11812,3/31/20,Cameroon,193,6,84.0
11813,3/31/20,Canada,8527,101,8334.0
11814,3/31/20,Central African Republic,3,0,-8524.0
11815,3/31/20,Chad,7,0,4.0
11816,3/31/20,Chile,2738,12,2731.0
11817,3/31/20,China,82279,3309,79541.0
11818,3/31/20,Colombia,906,16,-81373.0
11819,3/31/20,Comoros,0,0,-906.0
11820,3/31/20,Congo (Brazzaville),19,0,19.0
11821,3/31/20,Congo (Kinshasa),98,8,79.0
11822,3/31/20,Costa Rica,347,2,249.0
11823,3/31/20,Cote d'Ivoire,179,1,-168.0
11824,3/31/20,Croatia,867,6,688.0
11825,3/31/20,Cuba,186,6,-681.0
11826,3/31/20,Cyprus,262,8,76.0
11827,3/31/20,Czechia,3308,31,3046.0
11828,3/31/20,Denmark,3039,90,-269.0
11829,3/31/20,Diamond Princess,712,10,-2327.0
11830,3/31/20,Djibouti,30,0,-682.0
11831,3/31/20,Dominica,12,0,-18.0
11832,3/31/20,Dominican Republic,1109,51,1097.0
11833,3/31/20,Ecuador,2240,75,1131.0
11834,3/31/20,Egypt,710,46,-1530.0
11835,3/31/20,El Salvador,32,1,-678.0
11836,3/31/20,Equatorial Guinea,12,0,-20.0
11837,3/31/20,Eritrea,15,0,3.0
11838,3/31/20,Estonia,745,4,730.0
11839,3/31/20,Eswatini,9,0,-736.0
11840,3/31/20,Ethiopia,26,0,17.0
11841,3/31/20,Fiji,5,0,-21.0
11842,3/31/20,Finland,1418,17,1413.0
11843,3/31/20,France,52827,3532,51409.0
11844,3/31/20,Gabon,16,1,-52811.0
11845,3/31/20,Gambia,4,1,-12.0
11846,3/31/20,Georgia,110,0,106.0
11847,3/31/20,Germany,71808,775,71698.0
11848,3/31/20,Ghana,161,5,-71647.0
11849,3/31/20,Greece,1314,49,1153.0
11850,3/31/20,Grenada,9,0,-1305.0
11851,3/31/20,Guatemala,38,1,29.0
11852,3/31/20,Guinea,22,0,-16.0
11853,3/31/20,Guinea-Bissau,8,0,-14.0
11854,3/31/20,Guyana,12,2,4.0
11855,3/31/20,Haiti,15,0,3.0
11856,3/31/20,Holy See,6,0,-9.0
11857,3/31/20,Honduras,141,7,135.0
11858,3/31/20,Hungary,492,16,351.0
11859,3/31/20,Iceland,1135,2,643.0
11860,3/31/20,India,1397,35,262.0
11861,3/31/20,Indonesia,1528,136,131.0
11862,3/31/20,Iran,44605,2898,43077.0
11863,3/31/20,Iraq,694,50,-43911.0
11864,3/31/20,Ireland,3235,71,2541.0
11865,3/31/20,Israel,5358,20,2123.0
11866,3/31/20,Italy,105792,12428,100434.0
11867,3/31/20,Jamaica,36,1,-105756.0
11868,3/31/20,Japan,1953,56,1917.0
11869,3/31/20,Jordan,274,5,-1679.0
11870,3/31/20,Kazakhstan,343,2,69.0
11871,3/31/20,Kenya,59,1,-284.0
11872,3/31/20,Kosovo,112,1,53.0
11873,3/31/20,Kuwait,289,0,177.0
11874,3/31/20,Kyrgyzstan,107,0,-182.0
11875,3/31/20,Laos,9,0,-98.0
11876,3/31/20,Latvia,398,0,389.0
11877,3/31/20,Lebanon,470,12,72.0
11878,3/31/20,Liberia,3,0,-467.0
11879,3/31/20,Libya,10,0,7.0
11880,3/31/20,Liechtenstein,68,0,58.0
11881,3/31/20,Lithuania,537,8,469.0
11882,3/31/20,Luxembourg,2178,23,1641.0
11883,3/31/20,MS Zaandam,2,0,-2176.0
11884,3/31/20,Madagascar,57,0,55.0
11885,3/31/20,Malawi,0,0,-57.0
11886,3/31/20,Malaysia,2766,43,2766.0
11887,3/31/20,Maldives,18,0,-2748.0
11888,3/31/20,Mali,28,2,10.0
11889,3/31/20,Malta,169,0,141.0
11890,3/31/20,Mauritania,6,1,-163.0
11891,3/31/20,Mauritius,143,5,137.0
11892,3/31/20,Mexico,1215,29,1072.0
11893,3/31/20,Moldova,353,4,-862.0
11894,3/31/20,Monaco,52,1,-301.0
11895,3/31/20,Mongolia,12,0,-40.0
11896,3/31/20,Montenegro,109,2,97.0
11897,3/31/20,Morocco,617,36,508.0
11898,3/31/20,Mozambique,8,0,-609.0
11899,3/31/20,Namibia,11,0,3.0
11900,3/31/20,Nepal,5,0,-6.0
11901,3/31/20,Netherlands,12667,1040,12662.0
11902,3/31/20,New Zealand,647,1,-12020.0
11903,3/31/20,Nicaragua,5,1,-642.0
11904,3/31/20,Niger,27,3,22.0
11905,3/31/20,Nigeria,135,2,108.0
11906,3/31/20,North Macedonia,329,9,194.0
11907,3/31/20,Norway,4641,39,4312.0
11908,3/31/20,Oman,192,1,-4449.0
11909,3/31/20,Pakistan,1938,26,1746.0
11910,3/31/20,Panama,1181,30,-757.0
11911,3/31/20,Papua New Guinea,1,0,-1180.0
11912,3/31/20,Paraguay,65,3,64.0
11913,3/31/20,Peru,1065,30,1000.0
11914,3/31/20,Philippines,2084,88,1019.0
11915,3/31/20,Poland,2311,33,227.0
11916,3/31/20,Portugal,7443,160,5132.0
11917,3/31/20,Qatar,781,2,-6662.0
11918,3/31/20,Romania,2245,82,1464.0
11919,3/31/20,Russia,2337,17,92.0
11920,3/31/20,Rwanda,75,0,-2262.0
11921,3/31/20,Saint Kitts and Nevis,8,0,-67.0
11922,3/31/20,Saint Lucia,13,0,5.0
11923,3/31/20,Saint Vincent and the Grenadines,1,0,-12.0
11924,3/31/20,San Marino,236,26,235.0
11925,3/31/20,Sao Tome and Principe,0,0,-236.0
11926,3/31/20,Saudi Arabia,1563,10,1563.0
11927,3/31/20,Senegal,175,0,-1388.0
11928,3/31/20,Serbia,900,16,725.0
11929,3/31/20,Seychelles,10,0,-890.0
11930,3/31/20,Sierra Leone,1,0,-9.0
11931,3/31/20,Singapore,926,3,925.0
11932,3/31/20,Slovakia,363,0,-563.0
11933,3/31/20,Slovenia,802,15,439.0
11934,3/31/20,Somalia,5,0,-797.0
11935,3/31/20,South Africa,1353,5,1348.0
11936,3/31/20,South Korea,9786,162,8433.0
11937,3/31/20,South Sudan,0,0,-9786.0
11938,3/31/20,Spain,95923,8464,95923.0
11939,3/31/20,Sri Lanka,143,2,-95780.0
11940,3/31/20,Sudan,7,2,-136.0
11941,3/31/20,Suriname,9,0,2.0
11942,3/31/20,Sweden,4435,180,4426.0
11943,3/31/20,Switzerland,16605,433,12170.0
11944,3/31/20,Syria,10,2,-16595.0
11945,3/31/20,Taiwan*,322,5,312.0
